timestamp,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,yaw,ref_alt,dist_bottom,dist_bottom_rate,eph,epv,evh,evv,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,xy_global,z_global,dist_bottom_valid
11869181,0,0.0,0.0,0.0,0.0,-0.309555,0.0,0.0,0.0,0.00805135,0.000657483,-0.006609,-0.0484758,0.0,0.0,0.0,-2.68728,0.0,0.130599,0.006609,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0
11973964,0,0.0,0.0,0.0,0.0,-0.300022,0.0,0.0,0.0,0.00932063,-0.00256487,0.00272555,-0.0258751,0.0,0.0,0.0,-2.67622,0.0,0.135381,-0.00272555,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0
12075619,0,0.0,0.0,0.0,0.0,-0.291925,0.0,0.0,0.0,0.00646773,-0.00525983,0.00203144,-0.0167581,0.0,0.0,0.0,-2.66573,0.0,0.130546,-0.00203144,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0
12175563,0,0.0,0.0,0.0,0.0,-0.290008,0.0,0.0,0.0,0.00451841,-0.0056859,-0.004014,-0.0202253,0.0,0.0,0.0,-2.65739,0.0,0.100022,0.004014,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0
12275541,0,0.0,0.0,0.0,0.0,-0.290496,0.0,0.0,0.0,0.000384749,-0.00752364,-0.00142317,-0.0171356,0.0,0.0,0.0,-2.65207,0.0,0.117645,0.00142317,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0
12379539,0,0.0,0.0,0.0,0.0,-0.29155,0.0,0.0,0.0,-0.00401334,-0.00764844,-0.00512516,-0.0207391,0.0,0.0,0.0,-2.6488,0.0,0.110693,0.00512516,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0
12479635,0,0.0,0.0,0.0,0.0,-0.289565,0.0,0.0,0.0,-0.00732924,-0.00324613,-0.00755932,-0.019639,0.0,0.0,0.0,-2.64597,0.0,0.120833,0.00755932,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0
12579548,0,0.0,0.0,0.0,0.0,-0.285952,0.0,0.0,0.0,-0.00697287,0.00191458,-0.0125902,-0.0195648,0.0,0.0,0.0,-2.64314,0.0,0.115797,0.0125902,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0
12681264,0,0.0,0.0,0.0,0.0,-0.282116,0.0,0.0,0.0,-0.007966,0.00262594,-0.00506415,-0.00728946,0.0,0.0,0.0,-2.64071,0.0,0.119878,0.00506415,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0
12785211,0,0.0,0.0,0.0,0.0,-0.283463,0.0,0.0,0.0,-0.00991204,0.00026239,-0.00256519,-0.00649196,0.0,0.0,0.0,-2.63972,0.0,0.10117,0.00256519,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0
12885294,0,0.0,0.0,0.0,0.0,-0.283484,0.0,0.0,0.0,-0.00843327,-0.00269869,-0.00159904,-0.00559006,0.0,0.0,0.0,-2.64015,0.0,0.108559,0.00159904,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0
12989170,0,0.0,0.0,0.0,0.0,-0.281678,0.0,0.0,0.0,-0.00035532,0.00376638,-0.00251803,-0.00466921,0.0,0.0,0.0,-2.64075,0.0,0.118089,0.00251803,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0
13093125,0,0.0,0.0,0.0,0.0,-0.279505,0.0,0.0,0.0,0.00208914,0.00566114,0.0039448,0.00355109,0.0,0.0,0.0,-2.64049,0.0,0.102322,-0.0039448,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0
13193133,0,0.0,0.0,0.0,0.0,-0.28307,0.0,0.0,0.0,-0.0018238,0.00523202,0.00749183,0.00225605,0.0,0.0,0.0,-2.63887,0.0,0.1,-0.00749183,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0
13297179,0,0.0,0.0,0.0,0.0,-0.28914,0.0,0.0,0.0,0.000898457,0.0106327,0.000963075,-0.0107549,0.0,0.0,0.0,-2.63608,0.0,0.1,-0.000963075,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0
13397114,0,0.0,0.0,0.0,0.0,-0.302531,0.0,0.0,0.0,0.00179287,0.0136828,-0.00604193,-0.0295903,0.0,0.0,0.0,-2.6329,0.0,0.1,0.00604193,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0
13498866,0,0.0,0.0,0.0,0.0,-0.311052,0.0,0.0,0.0,-0.00611536,0.0126113,-0.00994901,-0.0384717,0.0,0.0,0.0,-2.62975,0.0,0.1,0.00994901,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0
13598716,0,0.0,0.0,0.0,0.0,-0.319844,0.0,0.0,0.0,-0.0123496,0.0130643,-0.0125144,-0.0452376,0.0,0.0,0.0,-2.62788,0.0,0.1,0.0125144,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0
13699525,0,0.0,0.0,0.0,0.0,-0.327928,0.0,0.0,0.0,-0.0194295,0.0135061,-0.00929685,-0.044434,0.0,0.0,0.0,-2.62557,0.0,0.102381,0.00929685,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0
13803622,0,0.0,0.0,0.0,0.0,-0.328657,0.0,0.0,0.0,-0.0223924,0.0170448,-0.0138487,-0.0447589,0.0,0.0,0.0,-2.62002,0.0,0.112998,0.0138487,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0
13903658,0,0.0,0.0,0.0,0.0,-0.327453,0.0,0.0,0.0,-0.00405949,0.0264505,-0.0330875,-0.0566259,0.0,0.0,0.0,-2.61764,0.0,0.123412,0.0330875,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0
14004405,0,0.0,0.0,0.0,0.0,-0.323907,0.0,0.0,0.0,-0.00885601,0.0195997,-0.0337846,-0.0479055,0.0,0.0,0.0,-2.61956,0.0,0.135644,0.0337846,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0
14109183,0,0.0,0.0,0.0,0.0,-0.309965,0.0,0.0,0.0,-0.0171603,0.00482535,-0.0117003,-0.00842251,0.0,0.0,0.0,-2.62497,0.0,0.145855,0.0117003,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0
14213176,0,0.0,0.0,0.0,0.0,-0.300588,0.0,0.0,0.0,-0.0272459,-0.000242558,0.00356716,0.0151576,0.0,0.0,0.0,-2.62914,0.0,0.130194,-0.00356716,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0
14314029,0,0.0,0.0,0.0,0.0,-0.293497,0.0,0.0,0.0,-0.0200374,0.0118448,0.00511161,0.0203922,0.0,0.0,0.0,-2.62972,0.0,0.109278,-0.00511161,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0
14413991,0,0.0,0.0,0.0,0.0,-0.290582,0.0,0.0,0.0,-0.0192545,0.0119604,0.00525369,0.0203608,0.0,0.0,0.0,-2.62755,0.0,0.107358,-0.00525369,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0
14517930,0,0.0,0.0,0.0,0.0,-0.290916,0.0,0.0,0.0,-0.0320527,-0.00221364,0.0146422,0.0256139,0.0,0.0,0.0,-2.62444,0.0,0.1,-0.0146422,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0
14617944,0,0.0,0.0,0.0,0.0,-0.288994,0.0,0.0,0.0,-0.04749,-0.0161868,0.0190893,0.0284913,0.0,0.0,0.0,-2.6229,0.0,0.108308,-0.0190893,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0
14719589,0,0.0,0.0,0.0,0.0,-0.287088,0.0,0.0,0.0,-0.0689313,-0.02604,0.0359373,0.0430759,0.0,0.0,0.0,-2.62129,0.0,0.1,-0.0359373,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0
14819544,0,0.0,0.0,0.0,0.0,-0.286097,0.0,0.0,0.0,-0.0960707,-0.039768,0.0595991,0.0619998,0.0,0.0,0.0,-2.61716,0.0,0.1,-0.0595991,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0
14923516,0,0.0,0.0,0.0,0.0,-0.281246,0.0,0.0,0.0,-0.100386,-0.0402967,0.0842276,0.0833834,0.0,0.0,0.0,-2.61262,0.0,0.1,-0.0842276,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0
15023589,0,0.0,0.0,0.0,0.0,-0.278091,0.0,0.0,0.0,-0.093021,-0.0377051,0.0468664,0.0423776,0.0,0.0,0.0,-2.61018,0.0,0.1,-0.0468664,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0
15127577,0,0.0,0.0,0.0,0.0,-0.274748,0.0,0.0,0.0,-0.0920405,-0.0508178,0.0454478,0.0402734,0.0,0.0,0.0,-2.61151,0.0,0.1,-0.0454478,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0
15228353,0,0.0,0.0,0.0,0.0,-0.275272,0.0,0.0,0.0,-0.0877278,-0.0591625,0.0524165,0.0421273,0.0,0.0,0.0,-2.61707,0.0,0.1,-0.0524165,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0
15328366,0,0.0,0.0,0.0,0.0,-0.278352,0.0,0.0,0.0,-0.0320257,-0.0161593,0.0244014,0.00879389,0.0,0.0,0.0,-2.60942,0.0,0.1,-0.0244014,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0
15428304,0,0.0,0.0,0.0,0.0,-0.279784,0.0,0.0,0.0,-0.00558661,-0.0175238,-0.0267392,-0.04342,0.0,0.0,0.0,-2.61216,0.0,0.104014,0.0267392,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0
15529951,0,0.0,0.0,0.0,0.0,-0.281989,0.0,0.0,0.0,-0.00257726,-0.0193717,-0.0135633,-0.0300788,0.0,0.0,0.0,-2.61796,0.0,0.1,0.0135633,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0
15634018,0,0.0,0.0,0.0,0.0,-0.283626,0.0,0.0,0.0,0.00321011,-0.0198243,-0.00682091,-0.022202,0.0,0.0,0.0,-2.62512,0.0,0.108277,0.00682091,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0
15734063,0,0.0,0.0,0.0,0.0,-0.280174,0.0,0.0,0.0,0.0124511,-0.0202871,-0.0101204,-0.0196626,0.0,0.0,0.0,-2.63283,0.0,0.109577,0.0101204,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0
15837939,0,0.0,0.0,0.0,0.0,-0.27712,0.0,0.0,0.0,0.0223544,-0.0212498,-0.00890306,-0.0140989,0.0,0.0,0.0,-2.64133,0.0,0.116211,0.00890306,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0
15937930,0,0.0,0.0,0.0,0.0,-0.277636,0.0,0.0,0.0,0.0454313,-0.00392326,-0.0119031,-0.016579,0.0,0.0,0.0,-2.64972,0.0,0.105675,0.0119031,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0
16038012,0,0.0,0.0,0.0,0.0,-0.281236,0.0,0.0,0.0,0.0271974,-0.0200772,-0.00442651,-0.0120468,0.0,0.0,0.0,-2.65797,0.0,0.1,0.00442651,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0
16141917,0,0.0,0.0,0.0,0.0,-0.285306,0.0,0.0,0.0,0.0442724,-0.0147032,-0.0132393,-0.0234555,0.0,0.0,0.0,-2.66967,0.0,0.1,0.0132393,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0
16242007,0,0.0,0.0,0.0,0.0,-0.289328,0.0,0.0,0.0,0.0255986,-0.0139731,-0.00817503,-0.0205658,0.0,0.0,0.0,-2.68439,0.0,0.1,0.00817503,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0
16341910,0,0.0,0.0,0.0,0.0,-0.293481,0.0,0.0,0.0,0.0358034,-0.0225149,-0.0101108,-0.0242165,0.0,0.0,0.0,-2.69167,0.0,0.1,0.0101108,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0
16446066,0,0.0,0.0,0.0,0.0,-0.304977,0.0,0.0,0.0,0.0291553,-0.0168006,-0.0158802,-0.0381206,0.0,0.0,0.0,-2.69808,0.0,0.1,0.0158802,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0
16546831,0,0.0,0.0,0.0,0.0,-0.309505,0.0,0.0,0.0,0.0315121,-0.0235815,-0.0192995,-0.0416992,0.0,0.0,0.0,-2.70443,0.0,0.105344,0.0192995,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0
16646805,0,0.0,0.0,0.0,0.0,-0.313575,0.0,0.0,0.0,0.0303624,-0.0210056,-0.0213164,-0.0428684,0.0,0.0,0.0,-2.71045,0.0,0.1,0.0213164,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0
16750751,0,0.0,0.0,0.0,0.0,-0.319076,0.0,0.0,0.0,0.0304436,-0.0250525,-0.0227013,-0.0449917,0.0,0.0,0.0,-2.71682,0.0,0.101668,0.0227013,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0
16850865,0,0.0,0.0,0.0,0.0,-0.324962,0.0,0.0,0.0,0.0310683,-0.0236073,-0.0231077,-0.046016,0.0,0.0,0.0,-2.72275,0.0,0.1,0.0231077,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0
