timestamp,error_count,pressure,altitude,temperature,device_id
5852008,0,978.06,297.133,24.32,3998474
5863016,0,978.07,297.048,24.32,3998474
5874040,0,978.11,296.705,24.32,3998474
5896009,0,978.09,296.876,24.32,3998474
5907043,0,978.06,297.133,24.32,3998474
5918008,0,978.13,296.534,24.32,3998474
5940008,0,978.08,296.962,24.32,3998474
5951102,0,978.14,296.448,24.32,3998474
5962014,0,978.02,297.476,24.32,3998474
5984033,0,978.07,297.048,24.32,3998474
5995070,0,978.1,296.791,24.32,3998474
6006008,0,978.04,297.305,24.32,3998474
6028008,0,978.07,297.048,24.33,3998474
6039011,0,978.1,296.791,24.33,3998474
6050037,0,978.06,297.133,24.33,3998474
6072006,0,978.11,296.705,24.32,3998474
6083087,0,978.1,296.791,24.32,3998474
6094006,0,978.04,297.305,24.32,3998474
6116008,0,978.11,296.705,24.33,3998474
6127030,0,978.04,297.305,24.33,3998474
6138006,0,978.04,297.305,24.33,3998474
6160034,0,978.15,296.363,24.33,3998474
6171123,0,978.05,297.219,24.33,3998474
6182006,0,978.08,296.962,24.33,3998474
6204006,0,978.16,296.277,24.33,3998474
6215117,0,978.07,297.048,24.33,3998474
6226008,0,978.04,297.305,24.33,3998474
6248006,0,978.06,297.133,24.33,3998474
6259071,0,978.06,297.133,24.33,3998474
6270032,0,978.11,296.705,24.33,3998474
6292009,0,978.12,296.62,24.33,3998474
6303086,0,978.1,296.791,24.33,3998474
6314006,0,978.06,297.133,24.33,3998474
6336006,0,978.07,297.048,24.33,3998474
6347030,0,978.03,297.39,24.33,3998474
6358006,0,978.08,296.962,24.33,3998474
6380015,0,978.08,296.962,24.33,3998474
6391077,0,978.12,296.62,24.33,3998474
6402006,0,978.09,296.876,24.33,3998474
6424006,0,978.1,296.791,24.33,3998474
6435006,0,978.1,296.791,24.33,3998474
6446053,0,978.08,296.962,24.33,3998474
6468006,0,978.05,297.219,24.33,3998474
6479006,0,978.12,296.62,24.33,3998474
6490030,0,978.09,296.876,24.33,3998474
6512046,0,978.07,297.048,24.33,3998474
6523006,0,978.08,296.962,24.33,3998474
6534006,0,978.06,297.133,24.33,3998474
6556032,0,978.07,297.048,24.34,3998474
6567008,0,978.12,296.62,24.34,3998474
6578008,0,978.07,297.048,24.34,3998474
6600748,0,978.1,296.791,24.34,3998474
6610991,0,978.11,296.705,24.34,3998474
6621991,0,978.09,296.876,24.34,3998474
6643990,0,978.1,296.791,24.34,3998474
6654991,0,978.12,296.62,24.34,3998474
6666006,0,978.09,296.876,24.34,3998474
6688002,0,978.04,297.305,24.34,3998474
6699010,0,978.09,296.876,24.34,3998474
6710663,0,978.06,297.133,24.34,3998474
6732014,0,978.1,296.791,24.34,3998474
6742991,0,978.09,296.876,24.34,3998474
6753991,0,978.08,296.962,24.34,3998474
6775991,0,978.11,296.705,24.33,3998474
6786991,0,978.06,297.133,24.33,3998474
6797991,0,978.08,296.962,24.33,3998474
6820002,0,978.05,297.219,24.34,3998474
6830990,0,978.07,297.048,24.34,3998474
6842479,0,978.06,297.133,24.34,3998474
6864002,0,978.1,296.791,24.34,3998474
6875017,0,978.07,297.048,24.34,3998474
6886002,0,978.03,297.39,24.34,3998474
6908002,0,978.09,296.876,24.34,3998474
6919002,0,978.05,297.219,24.34,3998474
6930004,0,978.04,297.305,24.34,3998474
6952002,0,978.08,296.962,24.34,3998474
6963002,0,978.06,297.133,24.34,3998474
6974398,0,978.03,297.39,24.34,3998474
6995991,0,978.08,296.962,24.34,3998474
7006991,0,978.07,297.048,24.34,3998474
7018037,0,978.1,296.791,24.34,3998474
7039991,0,978.05,297.219,24.34,3998474
7050991,0,978.11,296.705,24.34,3998474
7062031,0,978.0,297.647,24.34,3998474
7083991,0,978.08,296.962,24.34,3998474
7094992,0,978.07,297.048,24.34,3998474
7107524,0,978.03,297.39,24.34,3998474
7128990,0,978.08,296.962,24.34,3998474
7139991,0,978.06,297.133,24.34,3998474
7151004,0,978.12,296.62,24.34,3998474
7171991,0,978.06,297.133,24.34,3998474
7182291,0,978.08,296.962,24.34,3998474
7193001,0,978.1,296.791,24.34,3998474
7215428,0,978.09,296.876,24.35,3998474
7226617,0,978.06,297.133,24.35,3998474
7237002,0,978.07,297.048,24.35,3998474
7258991,0,978.04,297.305,24.35,3998474
7269051,0,978.06,297.133,24.35,3998474
7279990,0,978.06,297.133,24.35,3998474
7300991,0,978.07,297.048,24.35,3998474
7311510,0,978.1,296.791,24.35,3998474
7322674,0,978.03,297.39,24.35,3998474
7343991,0,978.09,296.876,24.35,3998474
7355068,0,978.11,296.705,24.35,3998474
7365991,0,978.06,297.133,24.35,3998474
7387991,0,978.07,297.048,24.34,3998474
7398998,0,978.06,297.133,24.34,3998474
7410002,0,978.05,297.219,24.34,3998474
7432002,0,978.07,297.048,24.35,3998474
7443960,0,978.09,296.876,24.35,3998474
7455713,0,978.07,297.048,24.35,3998474
7476993,0,978.12,296.62,24.35,3998474
7488032,0,978.05,297.219,24.35,3998474
7498023,0,978.06,297.133,24.35,3998474
7520064,0,978.16,296.277,24.35,3998474
7531107,0,978.13,296.534,24.35,3998474
7541991,0,978.07,297.048,24.35,3998474
7564328,0,978.07,297.048,24.35,3998474
7575394,0,978.04,297.305,24.35,3998474
7586005,0,978.07,297.048,24.35,3998474
7608005,0,978.11,296.705,24.35,3998474
7617991,0,978.1,296.791,24.35,3998474
7628991,0,978.08,296.962,24.35,3998474
7650002,0,978.12,296.62,24.36,3998474
7661971,0,978.04,297.305,24.36,3998474
7673074,0,978.08,296.962,24.36,3998474
7694991,0,978.1,296.791,24.36,3998474
7706003,0,978.08,296.962,24.36,3998474
7716991,0,978.1,296.791,24.36,3998474
7738991,0,978.09,296.876,24.35,3998474
7750026,0,978.07,297.048,24.35,3998474
7760991,0,978.07,297.048,24.35,3998474
7782991,0,978.04,297.305,24.36,3998474
7794403,0,978.08,296.962,24.36,3998474
7805004,0,978.1,296.791,24.36,3998474
7827010,0,978.07,297.048,24.35,3998474
7836991,0,978.06,297.133,24.35,3998474
7848010,0,978.03,297.39,24.35,3998474
7870283,0,978.08,296.962,24.36,3998474
7881019,0,978.07,297.048,24.36,3998474
7891991,0,978.07,297.048,24.36,3998474
7915431,0,978.13,296.534,24.36,3998474
7926623,0,978.07,297.048,24.36,3998474
7937003,0,978.09,296.876,24.36,3998474
7958991,0,978.07,297.048,24.36,3998474
7968991,0,978.05,297.219,24.36,3998474
7979991,0,978.01,297.562,24.36,3998474
8000991,0,978.06,297.133,24.36,3998474
8011434,0,978.11,296.705,24.36,3998474
8022664,0,978.04,297.305,24.36,3998474
8043002,0,978.15,296.363,24.36,3998474
8054063,0,978.08,296.962,24.36,3998474
8063991,0,978.05,297.219,24.36,3998474
8086022,0,978.05,297.219,24.37,3998474
8097000,0,978.09,296.876,24.37,3998474
8108539,0,978.07,297.048,24.37,3998474
8129991,0,978.13,296.534,24.37,3998474
8141002,0,978.05,297.219,24.37,3998474
8151995,0,978.08,296.962,24.37,3998474
8173991,0,978.09,296.876,24.37,3998474
8183990,0,978.08,296.962,24.37,3998474
8194991,0,978.08,296.962,24.37,3998474
8216242,0,978.07,297.048,24.37,3998474
8227006,0,978.1,296.791,24.37,3998474
8238006,0,978.06,297.133,24.37,3998474
8260032,0,978.08,296.962,24.37,3998474
8271008,0,978.07,297.048,24.37,3998474
8282008,0,978.11,296.705,24.37,3998474
8304006,0,978.05,297.219,24.37,3998474
8315030,0,978.06,297.133,24.37,3998474
8326006,0,978.04,297.305,24.37,3998474
8348761,0,978.07,297.048,24.37,3998474
8359007,0,978.04,297.305,24.37,3998474
8370005,0,977.99,297.733,24.37,3998474
8392412,0,978.07,297.048,24.37,3998474
8403036,0,978.11,296.705,24.37,3998474
8414006,0,978.07,297.048,24.37,3998474
8436005,0,978.07,297.048,24.37,3998474
8447005,0,978.11,296.705,24.37,3998474
8458121,0,978.03,297.39,24.37,3998474
8480005,0,978.06,297.133,24.36,3998474
8491005,0,978.07,297.048,24.36,3998474
8502005,0,978.06,297.133,24.36,3998474
8524005,0,978.03,297.39,24.37,3998474
8535005,0,978.04,297.305,24.37,3998474
8546051,0,978.08,296.962,24.37,3998474
8568006,0,978.04,297.305,24.37,3998474
8579005,0,978.01,297.562,24.37,3998474
8590733,0,978.05,297.219,24.37,3998474
8611991,0,978.07,297.048,24.37,3998474
8622991,0,978.03,297.39,24.37,3998474
8633991,0,978.04,297.305,24.37,3998474
8655990,0,978.08,296.962,24.37,3998474
8667059,0,978.08,296.962,24.37,3998474
8678023,0,978.1,296.791,24.37,3998474
8700154,0,978.1,296.791,24.37,3998474
8711935,0,978.08,296.962,24.37,3998474
8723996,0,978.07,297.048,24.37,3998474
8745991,0,978.06,297.133,24.37,3998474
8756990,0,978.03,297.39,24.37,3998474
8767991,0,978.08,296.962,24.37,3998474
8788991,0,978.09,296.876,24.38,3998474
8799054,0,978.08,296.962,24.38,3998474
8810003,0,978.06,297.133,24.38,3998474
8832486,0,978.12,296.62,24.38,3998474
8843464,0,978.08,296.962,24.38,3998474
8854013,0,978.11,296.705,24.38,3998474
8876000,0,978.09,296.876,24.38,3998474
8885991,0,978.08,296.962,24.38,3998474
8897019,0,978.06,297.133,24.38,3998474
8918044,0,978.11,296.705,24.38,3998474
8928992,0,978.07,297.048,24.38,3998474
8941303,0,978.04,297.305,24.38,3998474
8963002,0,978.08,296.962,24.38,3998474
8974002,0,978.01,297.562,24.38,3998474
8985009,0,978.07,297.048,24.38,3998474
9006032,0,978.06,297.133,24.38,3998474
9015991,0,978.03,297.39,24.38,3998474
9026991,0,978.1,296.791,24.38,3998474
9049010,0,978.03,297.39,24.38,3998474
9059991,0,978.04,297.305,24.38,3998474
9070990,0,978.03,297.39,24.38,3998474
9093002,0,978.01,297.562,24.38,3998474
9103990,0,978.04,297.305,24.38,3998474
9114997,0,978.04,297.305,24.38,3998474
9136991,0,978.12,296.62,24.38,3998474
9147999,0,978.06,297.133,24.38,3998474
9158991,0,978.03,297.39,24.38,3998474
9181316,0,978.13,296.534,24.38,3998474
9191991,0,978.06,297.133,24.38,3998474
9202991,0,978.02,297.476,24.38,3998474
9225021,0,978.01,297.562,24.38,3998474
9235991,0,978.09,296.876,24.38,3998474
9247000,0,978.09,296.876,24.38,3998474
9268990,0,978.1,296.791,24.38,3998474
9279991,0,978.08,296.962,24.38,3998474
9290991,0,978.12,296.62,24.38,3998474
9313822,0,978.11,296.705,24.39,3998474
9325034,0,978.06,297.133,24.39,3998474
9336078,0,978.07,297.048,24.39,3998474
9358033,0,978.11,296.705,24.39,3998474
9367991,0,978.07,297.048,24.39,3998474
9379002,0,978.04,297.305,24.39,3998474
9400991,0,978.08,296.962,24.39,3998474
9411991,0,978.06,297.133,24.39,3998474
9423003,0,978.07,297.048,24.39,3998474
9445541,0,978.1,296.791,24.39,3998474
9455991,0,978.04,297.305,24.39,3998474
9466991,0,978.06,297.133,24.39,3998474
9488991,0,978.1,296.791,24.39,3998474
9500002,0,978.06,297.133,24.39,3998474
9510991,0,978.1,296.791,24.39,3998474
9533010,0,978.07,297.048,24.39,3998474
9543991,0,978.1,296.791,24.39,3998474
9554991,0,978.03,297.39,24.39,3998474
9578779,0,978.11,296.705,24.39,3998474
9588991,0,978.03,297.39,24.39,3998474
9600032,0,978.1,296.791,24.39,3998474
9622415,0,978.1,296.791,24.4,3998474
9632991,0,978.1,296.791,24.4,3998474
9644031,0,978.07,297.048,24.4,3998474
9665002,0,978.02,297.476,24.39,3998474
9675201,0,978.03,297.39,24.39,3998474
9687458,0,978.03,297.39,24.39,3998474
9709005,0,978.1,296.791,24.39,3998474
9720016,0,978.06,297.133,24.39,3998474
9731006,0,978.05,297.219,24.39,3998474
9751994,0,978.0,297.647,24.39,3998474
9762307,0,978.06,297.133,24.39,3998474
9772991,0,978.07,297.048,24.39,3998474
9795218,0,978.06,297.133,24.4,3998474
9806936,0,978.1,296.791,24.4,3998474
9819168,0,978.05,297.219,24.4,3998474
9843409,0,978.12,296.62,24.4,3998474
9854910,0,978.09,296.876,24.4,3998474
9867156,0,978.05,297.219,24.4,3998474
9888991,0,978.03,297.39,24.39,3998474
9899991,0,978.02,297.476,24.39,3998474
9910991,0,978.09,296.876,24.39,3998474
9931991,0,978.04,297.305,24.4,3998474
9943000,0,978.1,296.791,24.4,3998474
9953990,0,978.11,296.705,24.4,3998474
9976148,0,978.14,296.448,24.4,3998474
9987713,0,978.08,296.962,24.4,3998474
9998046,0,978.07,297.048,24.4,3998474
10019996,0,978.04,297.305,24.4,3998474
10031014,0,978.05,297.219,24.4,3998474
10041991,0,978.05,297.219,24.4,3998474
10063991,0,978.08,296.962,24.41,3998474
10075000,0,978.13,296.534,24.41,3998474
10086115,0,978.05,297.219,24.41,3998474
10107991,0,978.1,296.791,24.41,3998474
10118991,0,978.1,296.791,24.41,3998474
10130003,0,978.06,297.133,24.41,3998474
10152021,0,978.03,297.39,24.4,3998474
10163000,0,978.05,297.219,24.4,3998474
10174024,0,978.03,297.39,24.4,3998474
10195990,0,977.99,297.733,24.41,3998474
10207001,0,978.09,296.876,24.41,3998474
10219173,0,978.09,296.876,24.41,3998474
10240991,0,978.13,296.534,24.41,3998474
10251991,0,978.1,296.791,24.41,3998474
10262991,0,978.08,296.962,24.41,3998474
10283991,0,978.07,297.048,24.41,3998474
10294338,0,978.03,297.39,24.41,3998474
10305002,0,978.03,297.39,24.41,3998474
10327368,0,978.02,297.476,24.41,3998474
10338936,0,978.07,297.048,24.41,3998474
10351192,0,978.12,296.62,24.41,3998474
10375221,0,978.1,296.791,24.41,3998474
10386904,0,978.02,297.476,24.41,3998474
10399563,0,978.06,297.133,24.41,3998474
10421031,0,978.05,297.219,24.41,3998474
10432006,0,978.08,296.962,24.41,3998474
10442010,0,978.05,297.219,24.41,3998474
10463087,0,978.08,296.962,24.41,3998474
10473991,0,978.06,297.133,24.41,3998474
10484234,0,978.11,296.705,24.41,3998474
10505991,0,978.06,297.133,24.41,3998474
10516991,0,978.05,297.219,24.41,3998474
10527991,0,978.07,297.048,24.41,3998474
10548990,0,978.04,297.305,24.41,3998474
10559991,0,978.08,296.962,24.41,3998474
10570991,0,978.05,297.219,24.41,3998474
10593059,0,978.07,297.048,24.42,3998474
10604004,0,978.06,297.133,24.42,3998474
10614990,0,978.07,297.048,24.42,3998474
10636990,0,978.03,297.39,24.42,3998474
10648012,0,978.05,297.219,24.42,3998474
10658991,0,978.03,297.39,24.42,3998474
10680991,0,978.05,297.219,24.42,3998474
10691990,0,978.08,296.962,24.42,3998474
10702017,0,978.08,296.962,24.42,3998474
10723991,0,978.09,296.876,24.42,3998474
10735000,0,978.05,297.219,24.42,3998474
10746025,0,978.07,297.048,24.42,3998474
10767991,0,978.09,296.876,24.42,3998474
10778991,0,978.03,297.39,24.42,3998474
10790002,0,978.11,296.705,24.42,3998474
10812010,0,978.09,296.876,24.42,3998474
10822993,0,978.03,297.39,24.42,3998474
10834789,0,978.07,297.048,24.42,3998474
10855991,0,978.02,297.476,24.42,3998474
10866991,0,978.06,297.133,24.42,3998474
10878239,0,978.03,297.39,24.42,3998474
10900023,0,978.09,296.876,24.42,3998474
10910217,0,978.04,297.305,24.42,3998474
10920991,0,978.09,296.876,24.42,3998474
10943437,0,978.07,297.048,24.43,3998474
10954949,0,978.04,297.305,24.43,3998474
10967134,0,978.12,296.62,24.43,3998474
10988991,0,978.09,296.876,24.42,3998474
10999991,0,978.06,297.133,24.42,3998474
11010991,0,978.04,297.305,24.42,3998474
11032025,0,978.04,297.305,24.43,3998474
11042302,0,978.04,297.305,24.43,3998474
11052991,0,978.07,297.048,24.43,3998474
11075409,0,978.02,297.476,24.43,3998474
11086907,0,978.08,296.962,24.43,3998474
11099110,0,978.08,296.962,24.43,3998474
11121010,0,978.1,296.791,24.43,3998474
11131991,0,978.03,297.39,24.43,3998474
11142991,0,978.08,296.962,24.43,3998474
11163991,0,978.03,297.39,24.43,3998474
11174305,0,978.04,297.305,24.43,3998474
11185019,0,978.05,297.219,24.43,3998474
11207727,0,978.04,297.305,24.44,3998474
11218654,0,978.06,297.133,24.44,3998474
11228990,0,978.03,297.39,24.44,3998474
11250990,0,978.09,296.876,24.43,3998474
11261000,0,978.09,296.876,24.43,3998474
11272032,0,978.04,297.305,24.43,3998474
11294032,0,978.14,296.448,24.43,3998474
11305053,0,978.02,297.476,24.43,3998474
11316961,0,978.07,297.048,24.43,3998474
11339000,0,978.05,297.219,24.43,3998474
11350001,0,978.06,297.133,24.43,3998474
11360998,0,978.01,297.562,24.43,3998474
11382032,0,978.1,296.791,24.43,3998474
11391993,0,978.07,297.048,24.43,3998474
11402991,0,978.02,297.476,24.43,3998474
11424208,0,978.08,296.962,24.44,3998474
11434991,0,978.03,297.39,24.44,3998474
11446046,0,978.05,297.219,24.44,3998474
11467991,0,978.04,297.305,24.44,3998474
11479002,0,978.04,297.305,24.44,3998474
11489991,0,978.05,297.219,24.44,3998474
11512010,0,978.07,297.048,24.44,3998474
11522994,0,978.07,297.048,24.44,3998474
11533990,0,978.07,297.048,24.44,3998474
11555991,0,978.03,297.39,24.44,3998474
11566991,0,978.04,297.305,24.44,3998474
11577991,0,978.08,296.962,24.44,3998474
11599997,0,978.08,296.962,24.45,3998474
11610991,0,978.06,297.133,24.45,3998474
11622002,0,978.07,297.048,24.45,3998474
11643990,0,978.03,297.39,24.44,3998474
11655010,0,978.08,296.962,24.44,3998474
11665993,0,978.08,296.962,24.44,3998474
11687991,0,978.07,297.048,24.45,3998474
11698991,0,978.06,297.133,24.45,3998474
11710000,0,978.08,296.962,24.45,3998474
11730991,0,978.04,297.305,24.45,3998474
11741046,0,978.1,296.791,24.45,3998474
11752034,0,978.07,297.048,24.45,3998474
11774573,0,978.05,297.219,24.45,3998474
11784991,0,978.05,297.219,24.45,3998474
11795991,0,978.06,297.133,24.45,3998474
11817991,0,978.1,296.791,24.45,3998474
11828990,0,978.07,297.048,24.45,3998474
11840034,0,978.01,297.562,24.45,3998474
11861990,0,978.08,296.962,24.45,3998474
11872498,0,978.09,296.876,24.45,3998474
11884020,0,978.05,297.219,24.45,3998474
11908942,0,978.15,296.363,24.45,3998474
11920102,0,978.1,296.791,24.45,3998474
11932639,0,978.07,297.048,24.45,3998474
11954006,0,978.1,296.791,24.45,3998474
11965003,0,978.05,297.219,24.45,3998474
11976006,0,978.06,297.133,24.45,3998474
11996994,0,978.03,297.39,24.45,3998474
12008002,0,978.02,297.476,24.45,3998474
12019297,0,978.05,297.219,24.45,3998474
12040525,0,978.11,296.705,24.46,3998474
12051726,0,978.11,296.705,24.46,3998474
12062000,0,978.09,296.876,24.46,3998474
12083991,0,978.1,296.791,24.45,3998474
12095309,0,978.03,297.39,24.45,3998474
12106034,0,978.05,297.219,24.45,3998474
12127990,0,978.03,297.39,24.45,3998474
12139309,0,978.07,297.048,24.45,3998474
12150000,0,978.05,297.219,24.45,3998474
12172266,0,978.05,297.219,24.45,3998474
12183965,0,978.07,297.048,24.45,3998474
12196208,0,978.09,296.876,24.45,3998474
12217991,0,978.05,297.219,24.46,3998474
12228991,0,978.04,297.305,24.46,3998474
12239990,0,978.04,297.305,24.46,3998474
12260990,0,978.06,297.133,24.46,3998474
12271349,0,978.04,297.305,24.46,3998474
12281990,0,978.06,297.133,24.46,3998474
12304551,0,978.07,297.048,24.46,3998474
12315795,0,978.04,297.305,24.46,3998474
12325991,0,978.03,297.39,24.46,3998474
12347991,0,978.08,296.962,24.47,3998474
12357990,0,978.02,297.476,24.47,3998474
12368991,0,978.05,297.219,24.47,3998474
12390002,0,978.07,297.048,24.47,3998474
12401050,0,978.07,297.048,24.47,3998474
12413823,0,978.05,297.219,24.47,3998474
12435002,0,978.09,296.876,24.47,3998474
12445991,0,978.03,297.39,24.47,3998474
12457048,0,978.06,297.133,24.47,3998474
12478020,0,978.05,297.219,24.47,3998474
12488071,0,978.05,297.219,24.47,3998474
12499016,0,978.07,297.048,24.47,3998474
12521011,0,978.03,297.39,24.47,3998474
12532839,0,978.1,296.791,24.47,3998474
12542991,0,978.05,297.219,24.47,3998474
12564991,0,978.09,296.876,24.47,3998474
12574997,0,978.03,297.39,24.47,3998474
12585991,0,978.09,296.876,24.47,3998474
12606991,0,978.03,297.39,24.47,3998474
12617000,0,978.06,297.133,24.47,3998474
12628743,0,978.0,297.647,24.47,3998474
12649991,0,978.08,296.962,24.48,3998474
12660991,0,978.03,297.39,24.48,3998474
12672136,0,978.07,297.048,24.48,3998474
12693991,0,978.1,296.791,24.47,3998474
12704123,0,978.03,297.39,24.47,3998474
12714990,0,978.05,297.219,24.47,3998474
12736731,0,978.08,296.962,24.48,3998474
12747001,0,978.12,296.62,24.48,3998474
12758032,0,978.08,296.962,24.48,3998474
12779991,0,978.06,297.133,24.48,3998474
12790991,0,978.06,297.133,24.48,3998474
12801991,0,978.06,297.133,24.48,3998474
12823991,0,978.07,297.048,24.48,3998474
12835033,0,978.09,296.876,24.48,3998474
12846126,0,978.06,297.133,24.48,3998474
12867991,0,978.06,297.133,24.48,3998474
12878991,0,978.04,297.305,24.48,3998474
12890000,0,978.11,296.705,24.48,3998474
12911991,0,978.06,297.133,24.48,3998474
